x,y,steps,success
29,76,2,1
31,76,5,0
33,76,4,0
35,76,3,1
37,76,4,1
39,76,2,0
41,76,3,0
43,76,3,0
45,76,4,0
47,76,5,0
49,76,5,0
51,76,3,0
53,76,5,0
55,76,4,0
59,76,4,0
61,76,4,0
63,76,5,0
65,76,5,0
67,76,4,0
69,76,5,0
71,76,7,0
73,76,7,0
75,76,9,0
1,77,1,1
2,77,1,1
3,77,1,1
4,77,2,1
5,77,2,1
6,77,1,1
8,77,2,1
9,77,3,1
10,77,2,1
12,77,2,0
13,77,1,1
15,77,2,1
16,77,2,1
17,77,3,1
18,77,2,1
19,77,3,1
20,77,2,1
23,77,3,1
24,77,4,1
25,77,4,1
26,77,1,1
27,77,3,1
29,77,3,1
30,77,2,1
31,77,3,1
32,77,4,1
34,77,5,1
36,77,4,1
37,77,6,1
38,77,7,1
39,77,1,1
40,77,2,1
41,77,3,1
43,77,4,1
45,77,2,1
46,77,3,1
47,77,4,1
48,77,4,1
50,77,4,1
51,77,5,1
52,77,4,1
53,77,4,1
54,77,4,1
57,77,7,1
58,77,2,1
59,77,4,1
60,77,5,1
61,77,3,1
62,77,5,1
64,77,6,1
65,77,5,1
67,77,8,1
68,77,5,1
69,77,4,1
71,77,6,1
72,77,9,1
73,77,5,1
74,77,7,1
75,77,6,1
76,77,7,1
1,78,1,1
5,78,2,0
7,78,2,0
11,78,3,0
17,78,3,0
19,78,4,0
23,78,3,0
25,78,4,0
29,78,3,0
31,78,4,0
35,78,3,0
37,78,4,0
41,78,3,0
43,78,3,0
47,78,3,0
49,78,3,0
53,78,3,0
55,78,5,0
59,78,3,0
61,78,4,0
67,78,7,0
71,78,6,0
73,78,8,0
77,78,8,0
1,79,1,1
2,79,1,1
3,79,2,1
4,79,1,1
5,79,1,1
6,79,2,1
7,79,2,1
8,79,1,1
9,79,2,1
10,79,1,1
11,79,3,1
12,79,2,1
13,79,3,1
14,79,2,1
15,79,4,1
16,79,1,1
17,79,3,1
18,79,4,1
19,79,2,1
20,79,1,1
21,79,2,1
22,79,3,1
23,79,4,1
24,79,4,1
25,79,3,1
26,79,4,1
27,79,2,1
28,79,2,1
29,79,2,1
30,79,4,1
31,79,3,1
32,79,4,1
33,79,2,1
34,79,5,1
35,79,5,1
36,79,3,1
37,79,5,1
38,79,6,1
39,79,7,1
40,79,1,1
41,79,3,1
42,79,2,1
43,79,3,1
44,79,3,1
45,79,4,1
46,79,4,1
47,79,5,1
48,79,4,1
49,79,3,1
50,79,3,1
51,79,5,1
52,79,4,1
53,79,3,1
54,79,3,1
55,79,4,1
56,79,3,1
57,79,6,1
58,79,6,1
59,79,8,1
60,79,4,1
61,79,4,1
62,79,5,1
63,79,6,1
64,79,4,1
65,79,6,1
66,79,4,1
67,79,5,1
68,79,7,1
69,79,9,1
70,79,5,1
71,79,7,1
72,79,7,1
73,79,6,1
74,79,10,1
75,79,8,1
76,79,7,1
77,79,9,1
78,79,10,1
1,80,1,1
3,80,1,1
7,80,2,0
9,80,1,1
11,80,2,0
13,80,3,0
17,80,2,0
19,80,3,0
21,80,2,0
23,80,3,0
27,80,1,1
29,80,3,0
31,80,4,0
33,80,4,0
37,80,5,0
39,80,6,0
41,80,2,0
43,80,3,0
47,80,3,0
49,80,3,0
51,80,3,0
53,80,4,0
57,80,4,0
59,80,5,0
61,80,3,0
63,80,4,0
67,80,4,0
69,80,5,0
71,80,4,0
73,80,5,0
77,80,6,0
79,80,7,0
1,81,1,1
2,81,1,1
4,81,2,0
5,81,3,0
7,81,2,0
8,81,3,0
10,81,2,0
11,81,3,0
13,81,3,0
14,81,2,0
16,81,3,0
17,81,3,0
19,81,3,0
20,81,4,0
22,81,3,0
23,81,4,0
25,81,4,0
26,81,5,0
28,81,2,0
29,81,3,0
31,81,3,0
32,81,3,0
34,81,3,0
35,81,4,0
37,81,3,0
38,81,4,0
40,81,4,0
41,81,1,1
43,81,4,0
44,81,3,0
46,81,4,0
47,81,4,0
49,81,4,0
50,81,4,0
52,81,5,0
53,81,5,0
55,81,4,0
56,81,4,0
58,81,5,0
59,81,4,0
61,81,2,1
62,81,5,0
64,81,5,0
65,81,5,0
67,81,6,0
68,81,5,0
70,81,5,0
71,81,3,1
73,81,6,0
74,81,7,0
76,81,4,1
77,81,7,0
79,81,8,0
80,81,9,0
1,82,1,1
3,82,2,0
5,82,3,0
7,82,2,0
9,82,4,0
11,82,3,0
13,82,5,0
15,82,4,0
17,82,3,0
19,82,6,0
21,82,2,0
23,82,5,0
25,82,5,0
27,82,5,0
29,82,4,0
31,82,4,0
33,82,4,0
35,82,6,0
37,82,5,0
39,82,7,0
43,82,3,0
45,82,4,0
47,82,3,0
49,82,4,0
51,82,6,0
53,82,4,0
55,82,3,0
57,82,4,0
59,82,6,0
61,82,6,0
63,82,4,0
65,82,4,0
67,82,5,0
69,82,6,0
71,82,6,0
73,82,7,0
75,82,7,0
77,82,5,0
79,82,10,0
81,82,10,0
1,83,1,1
2,83,1,1
3,83,1,1
4,83,1,1
5,83,2,1
6,83,1,1
7,83,1,1
8,83,3,1
9,83,2,1
10,83,2,1
11,83,3,1
12,83,1,1
13,83,4,1
14,83,1,1
15,83,2,1
16,83,5,1
17,83,2,1
18,83,2,1
19,83,2,1
20,83,3,1
21,83,1,1
22,83,3,1
23,83,3,1
24,83,5,1
25,83,3,1
26,83,2,1
27,83,4,1
28,83,1,1
29,83,2,1
30,83,2,1
31,83,3,1
32,83,5,1
33,83,6,1
34,83,3,1
35,83,4,1
36,83,4,1
37,83,2,1
38,83,4,1
39,83,4,1
40,83,3,1
41,83,4,1
42,83,1,1
43,83,2,1
44,83,3,1
45,83,2,1
46,83,3,1
47,83,4,1
48,83,5,1
49,83,3,1
50,83,3,1
51,83,3,1
52,83,2,1
53,83,4,1
54,83,4,1
55,83,5,1
56,83,3,1
57,83,4,1
58,83,7,1
59,83,5,1
60,83,3,1
61,83,5,1
62,83,5,1
63,83,3,1
64,83,3,1
65,83,5,1
66,83,4,1
67,83,4,1
68,83,5,1
69,83,6,1
70,83,5,1
71,83,6,1
72,83,6,1
73,83,4,1
74,83,6,1
75,83,5,1
76,83,7,1
77,83,7,1
78,83,5,1
79,83,6,1
80,83,8,1
81,83,7,1
82,83,8,1
1,84,1,1
5,84,1,1
11,84,2,0
13,84,2,0
17,84,1,1
19,84,3,0
23,84,3,0
25,84,3,0
29,84,2,0
31,84,3,0
37,84,4,0
41,84,5,0
43,84,2,0
47,84,3,0
53,84,3,0
55,84,5,0
59,84,4,0
61,84,4,0
65,84,4,0
67,84,4,0
71,84,4,0
73,84,6,0
79,84,5,0
83,84,9,0
1,85,1,1
2,85,1,1
3,85,2,1
4,85,3,1
6,85,2,0
7,85,3,0
8,85,3,1
9,85,2,0
11,85,3,1
12,85,4,1
13,85,3,0
14,85,4,0
16,85,4,1
18,85,2,0
19,85,3,0
21,85,4,0
22,85,3,1
23,85,4,0
24,85,4,1
26,85,4,0
27,85,5,0
28,85,6,0
29,85,2,1
31,85,4,1
32,85,4,1
33,85,5,0
36,85,5,0
37,85,5,0
38,85,3,1
39,85,5,1
41,85,4,1
42,85,5,1
43,85,1,1
44,85,3,1
46,85,4,0
47,85,3,0
48,85,4,1
49,85,4,0
52,85,4,0
53,85,5,0
54,85,5,0
56,85,6,0
57,85,3,1
58,85,5,1
59,85,6,0
61,85,6,0
62,85,6,1
63,85,5,1
64,85,2,1
66,85,4,0
67,85,5,0
69,85,6,0
71,85,4,1
72,85,7,0
73,85,7,0
74,85,6,1
76,85,6,0
77,85,7,0
78,85,5,1
79,85,8,0
81,85,8,0
82,85,9,0
83,85,9,0
84,85,10,0
1,86,1,1
3,86,1,1
5,86,3,0
7,86,4,0
9,86,3,0
11,86,2,0
13,86,4,0
15,86,3,0
17,86,5,0
19,86,4,0
21,86,5,0
23,86,4,0
25,86,6,0
27,86,3,0
29,86,1,1
31,86,5,0
33,86,5,0
35,86,5,0
37,86,7,0
39,86,6,0
41,86,8,0
45,86,3,0
47,86,3,0
49,86,5,0
51,86,5,0
53,86,7,0
55,86,5,0
57,86,6,0
59,86,5,0
61,86,4,0
63,86,7,0
65,86,3,0
67,86,5,0
69,86,5,0
71,86,6,0
73,86,7,0
75,86,9,0
77,86,8,0
79,86,6,0
81,86,7,0
83,86,10,0
85,86,8,0
1,87,1,1
2,87,1,1
4,87,1,1
5,87,2,0
7,87,2,1
8,87,1,1
10,87,2,0
11,87,1,1
13,87,2,1
14,87,2,1
16,87,3,0
17,87,3,0
19,87,2,1
20,87,3,1
22,87,1,1
23,87,3,0
25,87,3,1
26,87,4,0
28,87,4,1
31,87,3,0
32,87,3,0
34,87,3,0
35,87,3,0
37,87,4,0
38,87,5,0
40,87,5,0
41,87,5,0
43,87,5,0
44,87,1,1
46,87,3,0
47,87,3,1
49,87,2,1
50,87,3,1
52,87,4,0
53,87,3,1
55,87,4,0
56,87,4,1
59,87,4,0
61,87,4,0
62,87,5,0
64,87,6,0
65,87,6,0
67,87,4,1
68,87,3,1
70,87,4,1
71,87,5,0
73,87,5,0
74,87,5,0
76,87,7,0
77,87,5,1
79,87,6,0
80,87,6,0
82,87,6,1
83,87,7,0
85,87,8,0
86,87,9,0
1,88,1,1
3,88,2,0
5,88,2,0
7,88,3,0
9,88,2,0
13,88,3,0
15,88,2,0
17,88,4,0
19,88,4,0
21,88,5,0
23,88,2,0
25,88,3,0
27,88,4,0
29,88,4,0
31,88,3,0
35,88,5,0
37,88,3,0
39,88,5,0
41,88,6,0
43,88,7,0
45,88,2,0
47,88,3,0
49,88,3,0
51,88,4,0
53,88,3,0
57,88,4,0
59,88,3,0
61,88,5,0
63,88,5,0
65,88,6,0
67,88,3,0
69,88,4,0
71,88,5,0
73,88,5,0
75,88,6,0
79,88,5,0
81,88,5,0
83,88,5,0
85,88,7,0
87,88,8,0
1,89,1,1
2,89,1,1
3,89,1,1
4,89,2,1
5,89,1,1
6,89,1,1
7,89,2,1
8,89,3,1
9,89,1,1
10,89,1,1
11,89,2,1
12,89,3,1
13,89,2,1
14,89,2,1
15,89,1,1
16,89,3,1
17,89,3,1
18,89,1,1
19,89,2,1
20,89,3,1
21,89,4,1
22,89,5,1
23,89,2,1
24,89,3,1
25,89,3,1
26,89,2,1
27,89,3,1
28,89,3,1
29,89,4,1
30,89,1,1
31,89,3,1
32,89,3,1
33,89,2,1
34,89,3,1
35,89,4,1
36,89,3,1
37,89,6,1
38,89,4,1
39,89,4,1
40,89,4,1
41,89,4,1
42,89,7,1
43,89,5,1
44,89,6,1
45,89,1,1
46,89,2,1
47,89,2,1
48,89,3,1
49,89,2,1
50,89,3,1
51,89,3,1
52,89,2,1
53,89,4,1
54,89,3,1
55,89,5,1
56,89,3,1
57,89,4,1
58,89,4,1
59,89,5,1
60,89,4,1
61,89,3,1
62,89,5,1
63,89,7,1
64,89,5,1
65,89,5,1
66,89,6,1
67,89,2,1
68,89,3,1
69,89,3,1
70,89,4,1
71,89,5,1
72,89,6,1
73,89,5,1
74,89,6,1
75,89,4,1
76,89,8,1
77,89,6,1
78,89,3,1
79,89,4,1
80,89,6,1
81,89,6,1
82,89,5,1
83,89,7,1
84,89,5,1
85,89,7,1
86,89,8,1
87,89,8,1
88,89,9,1
1,90,1,1
7,90,1,1
11,90,2,0
13,90,1,1
17,90,3,0
19,90,2,0
23,90,2,0
29,90,5,0
31,90,2,0
37,90,3,0
41,90,3,0
43,90,4,0
47,90,3,0
49,90,3,0
53,90,3,0
59,90,5,0
61,90,3,0
67,90,5,0
71,90,5,0
73,90,5,0
77,90,5,0
79,90,4,0
83,90,6,0
89,90,10,0
1,91,1,1
2,91,1,1
3,91,2,1
4,91,1,1
5,91,2,1
6,91,3,1
8,91,3,1
9,91,4,1
10,91,5,1
11,91,4,1
12,91,3,1
15,91,3,0
16,91,3,1
17,91,5,1
18,91,6,1
19,91,2,1
20,91,5,1
22,91,3,1
23,91,1,1
24,91,3,1
25,91,5,1
27,91,6,1
29,91,6,1
30,91,7,1
31,91,2,1
32,91,3,1
33,91,4,1
34,91,5,1
36,91,6,1
37,91,6,1
38,91,2,1
40,91,7,1
41,91,4,1
43,91,3,1
44,91,5,1
45,91,6,1
46,91,1,1
47,91,3,1
48,91,3,1
50,91,5,1
51,91,5,1
53,91,4,0
54,91,6,1
55,91,3,1
57,91,2,1
58,91,6,1
59,91,7,1
60,91,7,1
61,91,3,1
62,91,5,1
64,91,7,1
66,91,5,1
67,91,4,1
68,91,7,1
69,91,4,1
71,91,6,1
72,91,5,0
73,91,4,1
74,91,3,1
75,91,8,1
76,91,4,1
79,91,5,1
80,91,5,1
81,91,7,1
82,91,5,1
83,91,9,1
85,91,6,1
86,91,8,1
87,91,10,1
88,91,7,1
89,91,11,1
90,91,12,1
1,92,1,1
3,92,1,1
5,92,2,1
7,92,3,0
9,92,4,0
11,92,4,0
13,92,3,0
15,92,4,0
17,92,4,0
19,92,2,1
21,92,4,0
25,92,3,0
27,92,3,0
29,92,3,0
31,92,1,1
33,92,4,0
35,92,4,0
37,92,3,1
39,92,4,0
41,92,2,1
43,92,4,1
45,92,5,1
47,92,2,0
49,92,3,0
51,92,4,0
53,92,4,0
55,92,4,0
57,92,5,0
59,92,4,0
61,92,6,0
63,92,5,0
65,92,6,0
67,92,6,0
71,92,4,0
73,92,4,0
75,92,4,0
77,92,4,0
79,92,7,0
81,92,4,0
83,92,6,0
85,92,6,0
87,92,6,0
89,92,10,0
91,92,10,0
1,93,1,1
2,93,1,1
4,93,2,0
5,93,2,1
7,93,3,1
8,93,2,0
10,93,4,1
11,93,3,0
13,93,4,0
14,93,3,1
16,93,2,0
17,93,4,0
19,93,2,1
20,93,4,1
22,93,5,0
23,93,6,0
25,93,4,1
26,93,4,0
28,93,3,1
29,93,7,0
32,93,2,0
34,93,4,0
35,93,3,0
37,93,5,0
38,93,4,0
40,93,5,0
41,93,6,0
43,93,5,0
44,93,4,0
46,93,6,0
47,93,1,1
49,93,3,1
50,93,4,1
52,93,4,0
53,93,5,0
55,93,5,0
56,93,3,1
58,93,7,0
59,93,5,1
61,93,8,0
64,93,4,0
65,93,6,0
67,93,7,0
68,93,6,0
70,93,2,1
71,93,4,1
73,93,6,0
74,93,6,0
76,93,6,1
77,93,9,0
79,93,7,0
80,93,8,0
82,93,5,1
83,93,7,0
85,93,10,0
86,93,8,0
88,93,8,0
89,93,11,0
91,93,12,0
92,93,13,0
1,94,1,1
3,94,2,0
5,94,1,1
7,94,3,0
9,94,2,1
11,94,2,1
13,94,4,0
15,94,3,1
17,94,3,0
19,94,1,1
21,94,3,1
23,94,4,1
25,94,3,0
27,94,4,0
29,94,4,0
31,94,6,0
33,94,2,1
35,94,3,1
37,94,4,0
39,94,5,1
41,94,5,0
43,94,4,1
45,94,6,0
49,94,3,0
51,94,3,0
53,94,3,0
55,94,3,0
57,94,4,0
59,94,3,0
61,94,6,0
63,94,3,0
65,94,5,0
67,94,6,0
69,94,6,0
71,94,3,0
73,94,5,0
75,94,6,0
77,94,6,0
79,94,5,0
81,94,5,0
83,94,5,0
85,94,6,0
87,94,7,0
89,94,7,0
91,94,10,0
93,94,11,0
1,95,1,1
2,95,1,1
3,95,1,1
4,95,1,1
6,95,1,1
7,95,2,1
8,95,1,1
9,95,2,1
11,95,2,1
12,95,1,1
13,95,3,1
14,95,2,1
16,95,1,1
17,95,3,1
18,95,4,1
21,95,3,0
22,95,4,0
23,95,3,0
24,95,1,1
26,95,3,1
27,95,4,1
28,95,4,1
29,95,4,0
31,95,5,0
32,95,1,1
33,95,2,1
34,95,3,1
36,95,4,1
37,95,2,1
39,95,5,0
41,95,5,1
42,95,6,0
43,95,4,1
44,95,3,1
46,95,5,1
47,95,6,1
48,95,1,1
49,95,2,1
51,95,3,1
52,95,3,1
53,95,3,1
54,95,4,1
56,95,4,1
58,95,4,0
59,95,4,0
61,95,5,1
62,95,5,0
63,95,6,0
64,95,3,1
66,95,3,1
67,95,6,0
68,95,6,1
69,95,5,1
71,95,7,1
72,95,3,1
73,95,4,1
74,95,4,1
77,95,5,0
78,95,6,1
79,95,7,0
81,95,7,0
82,95,6,1
83,95,8,1
84,95,5,1
86,95,6,0
87,95,8,0
88,95,8,0
89,95,9,1
91,95,9,0
92,95,10,1
93,95,10,0
94,95,11,0
1,96,1,1
5,96,2,0
7,96,2,0
11,96,2,0
13,96,2,0
17,96,2,0
19,96,3,0
23,96,4,0
25,96,2,0
29,96,3,0
31,96,3,0
35,96,3,0
37,96,4,0
41,96,3,0
43,96,3,0
47,96,6,0
49,96,2,0
53,96,3,0
55,96,3,0
59,96,4,0
61,96,3,0
65,96,3,0
67,96,4,0
71,96,5,0
73,96,3,0
77,96,4,0
79,96,4,0
83,96,5,0
85,96,4,0
89,96,5,0
91,96,5,0
95,96,7,0
1,97,1,1
2,97,1,1
3,97,2,1
4,97,3,1
5,97,3,1
6,97,4,1
7,97,1,1
8,97,2,1
9,97,2,1
10,97,3,1
11,97,2,1
12,97,3,1
13,97,2,1
14,97,1,1
15,97,3,1
16,97,4,1
17,97,4,1
18,97,3,1
19,97,5,1
20,97,3,1
21,97,3,1
22,97,3,1
23,97,4,1
24,97,5,1
25,97,3,1
26,97,2,1
27,97,3,1
28,97,4,1
29,97,6,1
30,97,5,1
31,97,4,1
32,97,5,1
33,97,2,1
34,97,4,1
35,97,3,1
36,97,3,1
37,97,2,1
38,97,5,1
39,97,4,1
40,97,5,1
41,97,3,1
42,97,7,1
43,97,6,1
44,97,4,1
45,97,6,1
46,97,4,1
47,97,5,1
48,97,6,1
49,97,1,1
50,97,3,1
51,97,4,1
52,97,2,1
53,97,3,1
54,97,3,1
55,97,3,1
56,97,4,1
57,97,5,1
58,97,6,1
59,97,4,1
60,97,5,1
61,97,4,1
62,97,4,1
63,97,7,1
64,97,5,1
65,97,3,1
66,97,4,1
67,97,3,1
68,97,5,1
69,97,4,1
70,97,7,1
71,97,7,1
72,97,6,1
73,97,2,1
74,97,5,1
75,97,4,1
76,97,4,1
77,97,6,1
78,97,5,1
79,97,5,1
80,97,8,1
81,97,4,1
82,97,4,1
83,97,5,1
84,97,8,1
85,97,3,1
86,97,5,1
87,97,7,1
88,97,6,1
89,97,5,1
90,97,6,1
91,97,4,1
92,97,8,1
93,97,6,1
94,97,5,1
95,97,7,1
96,97,8,1
1,98,1,1
3,98,1,1
5,98,2,0
9,98,1,1
11,98,1,1
13,98,4,0
15,98,2,0
17,98,3,0
19,98,3,0
23,98,4,0
25,98,2,0
27,98,3,0
29,98,4,0
31,98,5,0
33,98,1,1
37,98,5,0
39,98,4,0
41,98,3,0
43,98,6,0
45,98,6,0
47,98,7,0
51,98,3,0
53,98,5,0
55,98,4,0
57,98,3,0
59,98,3,0
61,98,6,0
65,98,7,0
67,98,4,0
69,98,6,0
71,98,5,0
73,98,8,0
75,98,5,0
79,98,6,0
81,98,7,0
83,98,5,0
85,98,8,0
87,98,5,0
89,98,7,0
93,98,7,0
95,98,6,0
97,98,9,0
1,99,1,1
2,99,1,1
4,99,1,1
5,99,1,1
7,99,3,0
8,99,2,1
10,99,1,1
13,99,2,1
14,99,3,1
16,99,3,1
17,99,2,0
19,99,4,0
20,99,1,1
23,99,4,1
25,99,1,1
26,99,2,1
28,99,3,1
29,99,3,0
31,99,2,1
32,99,4,0
34,99,2,0
35,99,3,0
37,99,3,0
38,99,4,0
40,99,4,0
41,99,5,0
43,99,5,0
46,99,4,0
47,99,4,0
49,99,5,0
50,99,1,1
52,99,2,1
53,99,4,0
56,99,3,1
58,99,3,0
59,99,5,0
61,99,5,1
62,99,2,1
64,99,4,0
65,99,3,1
67,99,4,0
68,99,4,0
70,99,6,0
71,99,6,0
73,99,5,0
74,99,6,0
76,99,5,0
79,99,6,0
80,99,6,1
82,99,4,1
83,99,5,0
85,99,7,0
86,99,6,0
89,99,7,0
91,99,6,0
92,99,8,0
94,99,8,0
95,99,7,0
97,99,8,0
98,99,9,0
1,100,1,1
3,100,2,0
7,100,2,0
9,100,3,0
11,100,2,0
13,100,2,0
17,100,2,0
19,100,5,0
21,100,2,0
23,100,3,0
27,100,3,0
29,100,5,0
31,100,3,0
33,100,6,0
37,100,3,0
39,100,3,0
41,100,4,0
43,100,6,0
47,100,5,0
49,100,6,0
51,100,2,0
53,100,3,0
57,100,5,0
59,100,4,0
61,100,3,0
63,100,3,0
67,100,3,0
69,100,6,0
71,100,4,0
73,100,7,0
77,100,4,0
79,100,6,0
81,100,4,0
83,100,7,0
87,100,9,0
89,100,6,0
91,100,7,0
93,100,9,0
97,100,6,0
99,100,9,0
1,101,1,1
2,101,1,1
3,101,1,1
4,101,2,1
5,101,3,1
6,101,1,1
7,101,3,1
8,101,2,1
9,101,4,1
10,101,5,1
11,101,5,1
12,101,4,1
13,101,2,1
14,101,6,1
15,101,3,1
16,101,6,1
17,101,1,1
18,101,4,1
19,101,3,1
20,101,4,1
21,101,3,1
22,101,5,1
23,101,7,1
24,101,4,1
25,101,5,1
26,101,2,1
27,101,4,1
28,101,6,1
29,101,4,1
30,101,4,1
31,101,8,1
32,101,5,1
33,101,9,1
34,101,1,1
35,101,3,1
36,101,4,1
37,101,6,1
38,101,3,1
39,101,7,1
40,101,4,1
41,101,6,1
42,101,6,1
43,101,7,1
44,101,9,1
45,101,2,1
46,101,7,1
47,101,5,1
48,101,8,1
49,101,8,1
50,101,9,1
51,101,1,1
52,101,2,1
53,101,4,1
54,101,4,1
55,101,5,1
56,101,6,1
57,101,3,1
58,101,4,1
59,101,2,1
60,101,4,1
61,101,4,1
62,101,8,1
63,101,6,1
64,101,5,1
65,101,5,1
66,101,9,1
67,101,10,1
68,101,4,1
69,101,7,1
70,101,8,1
71,101,7,1
72,101,8,1
73,101,3,1
74,101,6,1
75,101,9,1
76,101,2,1
77,101,5,1
78,101,6,1
79,101,4,1
80,101,3,1
81,101,5,1
82,101,7,1
83,101,6,1
84,101,11,1
85,101,8,1
86,101,8,1
87,101,4,1
88,101,10,1
89,101,6,1
90,101,5,1
91,101,6,1
92,101,7,1
93,101,9,1
94,101,5,1
95,101,7,1
96,101,7,1
97,101,10,1
98,101,8,1
99,101,11,1
100,101,12,1
1,102,1,1
5,102,2,0
7,102,2,0
11,102,3,0
13,102,2,0
19,102,3,0
23,102,3,0
25,102,4,0
29,102,5,0
31,102,4,0
35,102,2,0
37,102,3,0
41,102,3,0
43,102,3,0
47,102,4,0
49,102,6,0
53,102,3,0
55,102,3,0
59,102,5,0
61,102,4,0
65,102,5,0
67,102,4,0
71,102,4,0
73,102,5,0
77,102,3,0
79,102,5,0
83,102,4,0
89,102,8,0
91,102,7,0
95,102,6,0
97,102,7,0
101,102,9,0
1,103,1,1
2,103,1,1
3,103,2,1
4,103,1,1
5,103,2,1
6,103,3,1
7,103,2,1
8,103,1,1
9,103,3,1
10,103,3,1
11,103,3,1
12,103,3,1
13,103,1,1
14,103,4,1
15,103,2,1
16,103,4,1
17,103,5,1
18,103,3,1
19,103,4,1
20,103,6,1
21,103,2,1
22,103,3,1
23,103,4,1
24,103,6,1
25,103,4,1
26,103,1,1
27,103,3,1
28,103,4,1
29,103,2,1
30,103,6,1
31,103,3,1
32,103,5,1
33,103,3,1
34,103,4,1
35,103,2,1
36,103,3,1
37,103,2,1
38,103,4,1
39,103,5,1
40,103,6,1
41,103,7,1
42,103,5,1
43,103,2,1
44,103,3,1
45,103,6,1
46,103,3,1
47,103,5,1
48,103,8,1
49,103,4,1
50,103,6,1
51,103,7,1
52,103,1,1
53,103,3,1
54,103,3,1
55,103,3,1
56,103,4,1
57,103,4,1
58,103,2,1
59,103,3,1
60,103,6,1
61,103,5,1
62,103,3,1
63,103,5,1
64,103,5,1
65,103,4,1
66,103,3,1
67,103,4,1
68,103,4,1
69,103,3,1
70,103,3,1
71,103,6,1
72,103,8,1
73,103,3,1
74,103,7,1
75,103,6,1
76,103,5,1
77,103,8,1
78,103,4,1
79,103,4,1
80,103,5,1
81,103,4,1
82,103,6,1
83,103,6,1
84,103,5,1
85,103,5,1
86,103,4,1
87,103,7,1
88,103,4,1
89,103,7,1
90,103,9,1
91,103,5,1
92,103,5,1
93,103,7,1
94,103,6,1
95,103,8,1
96,103,8,1
97,103,6,1
98,103,8,1
99,103,9,1
100,103,7,1
101,103,10,1
102,103,11,1
1,104,1,1
3,104,1,1
5,104,1,1
7,104,1,1
9,104,2,0
11,104,3,0
15,104,1,1
17,104,2,1
19,104,4,0
21,104,1,1
23,104,4,0
25,104,2,1
27,104,2,0
29,104,3,0
31,104,4,0
33,104,3,0
35,104,1,1
37,104,2,1
41,104,5,0
43,104,3,1
45,104,5,0
47,104,3,1
49,104,4,1
51,104,5,1
53,104,2,0
55,104,3,0
57,104,4,0
59,104,3,0
61,104,3,0
63,104,4,0
67,104,4,0
69,104,6,0
71,104,5,0
73,104,5,0
75,104,7,0
77,104,8,0
79,104,3,0
81,104,4,0
83,104,5,0
85,104,4,0
87,104,4,0
89,104,5,0
93,104,5,0
95,104,7,0
97,104,7,0
99,104,7,0
101,104,6,0
103,104,9,0
1,105,1,1
2,105,1,1
4,105,2,0
8,105,2,0
11,105,2,0
13,105,3,0
16,105,2,0
17,105,3,0
19,105,3,0
22,105,2,0
23,105,3,0
26,105,4,0
29,105,3,0
31,105,4,0
32,105,4,0
34,105,5,0
37,105,3,0
38,105,3,0
41,105,3,0
43,105,3,0
44,105,3,0
46,105,4,0
47,105,3,0
52,105,6,0
53,105,1,1
58,105,3,0
59,105,4,0
61,105,4,0
62,105,4,0
64,105,4,0
67,105,4,0
68,105,5,0
71,105,4,0
73,105,4,0
74,105,4,0
76,105,4,0
79,105,2,1
82,105,5,0
83,105,5,0
86,105,5,0
88,105,5,0
89,105,5,0
92,105,3,1
94,105,6,0
97,105,6,0
101,105,7,0
103,105,8,0
104,105,9,0
1,106,1,1
3,106,2,0
5,106,3,0
7,106,3,0
9,106,2,0
11,106,3,0
13,106,4,0
15,106,4,0
17,106,5,0
19,106,4,0
21,106,5,0
23,106,3,0
25,106,5,0
27,106,2,0
29,106,4,0
31,106,3,0
33,106,6,0
35,106,6,0
37,106,4,0
39,106,4,0
41,106,6,0
43,106,4,0
45,106,5,0
47,106,7,0
49,106,7,0
51,106,8,0
55,106,3,0
57,106,4,0
59,106,3,0
61,106,4,0
63,106,5,0
65,106,5,0
67,106,4,0
69,106,5,0
71,106,3,0
73,106,5,0
75,106,7,0
77,106,6,0
79,106,9,0
81,106,4,0
83,106,5,0
85,106,5,0
87,106,6,0
89,106,6,0
91,106,7,0
93,106,4,0
95,106,5,0
97,106,8,0
99,106,10,0
101,106,9,0
103,106,8,0
105,106,11,0
1,107,1,1
2,107,1,1
3,107,1,1
4,107,1,1
5,107,2,1
6,107,1,1
7,107,3,1
8,107,3,1
9,107,1,1
10,107,2,1
11,107,2,1
12,107,1,1
13,107,3,1
14,107,3,1
15,107,4,1
16,107,3,1
17,107,2,1
18,107,1,1
19,107,4,1
20,107,4,1
21,107,5,1
22,107,2,1
23,107,4,1
24,107,4,1
25,107,2,1
26,107,5,1
27,107,1,1
28,107,3,1
29,107,2,1
30,107,4,1
31,107,3,1
32,107,6,1
33,107,3,1
34,107,3,1
35,107,4,1
36,107,1,1
37,107,2,1
38,107,4,1
39,107,3,1
40,107,4,1
41,107,4,1
42,107,5,1
43,107,3,1
44,107,3,1
45,107,4,1
46,107,4,1
47,107,4,1
48,107,3,1
49,107,5,1
50,107,4,1
51,107,5,1
52,107,6,1
53,107,7,1
54,107,1,1
55,107,2,1
56,107,3,1
57,107,4,1
58,107,2,1
59,107,3,1
60,107,4,1
61,107,5,1
62,107,3,1
63,107,5,1
64,107,6,1
65,107,5,1
66,107,3,1
67,107,2,1
68,107,3,1
69,107,4,1
70,107,4,1
71,107,5,1
